<doc id="bv_doc_id__38" document_title="Protokoll der 3. Sitzung des Subkomitees des Verfassungsausschusses vom 20. Juli 1920" created_not_before="1920-07-20" created_not_after="1920-07-20" creation_year="1920" state_of_correction="created" document_type="Lithographie" text_type="Sitzungsprotokoll" dataset="Sitzungsprotokolle" attrs="word lemma type">
<p>
Pkt.	Pkt.	NOUN	Dat				Masc		Sing						
9	9	NUM													
des	der	DET	Gen	Def			Masc		Sing			Art			
Art.10	Art.10	NOUN	Gen				Masc		Sing						
ein	ein	ADV													
<g/>
.
Eink	eink	PROPN	Nom						Sing						
beantregt	beantregen	VERB						Ind	Sing	3				Pres	Fin
<g/>
,
den	der	DET	Acc	Def			Masc		Sing			Art			
Pkt.9	Pkt.9	NOUN	Acc				Masc		Sing						
folgendermaßen	folgendermaßen	ADV													
zu	zu	PART													
formulieren	formulieren	VERB													Inf
<g/>
:
<g/>
«
Das	der	DET	Acc	Def			Neut		Sing			Art			
gesamte	gesamt	ADJ	Acc		Pos		Neut		Sing						
Arbeiterrecht	Arbeiterrecht	NOUN	Nom				Neut		Sing						
und	und	CCONJ													
der	der	DET	Nom	Def			Masc		Sing			Art			
Arbeiter-	Arbeiter	X													
und	und	CCONJ													
Angestelltenschutz	Angestelltenschutz	NOUN	Nom				Masc		Sing						
sowie	sowie	CCONJ													
das	der	DET	Nom	Def			Neut		Sing			Art			
Sozialversicherungswesen	Sozialversicherungswesen	NOUN	Acc				Neut		Sing						
<g/>
,
soweit	soweit	SCONJ													
es	es	PRON	Nom				Neut		Sing	3		Prs			
sich	sich	PRON	Acc						Sing	3		Prs	Yes		
nicht	nicht	PART													
um	um	ADP													
land-	land	X													
und	und	CCONJ													
forstwirtschaftliche	forstwirtschaftlich	ADJ	Acc		Pos		Masc		Plur						
Arbeiter	Arbeiter	NOUN	Acc				Masc		Plur						
und	und	CCONJ													
Angestellten	angestellter	NOUN	Acc						Plur						
handelt	handeln	VERB						Ind	Sing	3				Pres	Fin
<g/>
;
das	der	DET	Acc	Def			Neut		Sing			Art			
Vertragsversicherungswesen	Vertragsversicherungswesen	NOUN	Nom				Neut		Sing						
<g/>
.
Eldersch	Eldersch	PROPN	Nom						Sing						
beantragt	beantragen	VERB						Ind	Sing	3				Pres	Fin
<g/>
,
die	der	DET	Acc	Def			Fem		Sing			Art			
Formulierung	Formulierung	NOUN	Acc				Fem		Sing						
des	der	DET	Gen	Def			Masc		Sing			Art			
Linzer	Linzer	ADJ			Pos										
Entwurfes	Entwurf	NOUN	Gen				Masc		Sing						
unter	unter	ADP													
Streichung	Streichung	NOUN	Dat				Fem		Sing						
des	der	DET	Gen	Def			Masc		Sing			Art			
Passus	Passus	NOUN	Gen				Masc		Sing						
über	über	ADP													
die	der	DET	Acc	Def			Fem		Sing			Art			
Ausnehmung	Ausnehmung	NOUN	Acc				Fem		Sing						
der	der	DET	Gen	Def					Plur			Art			
land-	land	X													
und	und	CCONJ													
forstwirtschaftlichen	forstwirtschaftlich	ADJ	Gen		Pos				Plur						
Arbeiter	Arbeiter	NOUN	Gen				Masc		Plur						
und	und	CCONJ													
Angestellten	angestellter	NOUN	Gen						Plur						
beizubehalten	beibehalten	VERB													Inf
<g/>
.
und	und	CCONJ													
betont	betonen	VERB						Ind	Sing	3				Pres	Fin
zur	zu	ADP	Dat				Fem		Sing						
Begründung	Begründung	NOUN	Dat				Fem		Sing						
seines	sein	DET	Gen				Masc		Sing		Yes	Prs			
Antrages	Antrag	NOUN	Gen				Masc		Sing						
insbesondere	insbesondere	ADV													
<g/>
,
daß	daß	SCONJ													
die	der	DET	Nom	Def			Fem		Sing			Art			
Sozialversicherung	Sozialversicherung	NOUN	Nom				Fem		Sing						
schon	schon	ADV													
aus	aus	ADP													
versicherungstechnischen	versicherungstechnisch	ADJ	Dat		Pos		Fem		Plur						
Grinden	Grinde	NOUN	Dat				Fem		Plur						
nicht	nicht	PART													
länderweise	länderweise	ADV													
getrennt	getrennt	VERB													Part
<g/>
,
sondern	sondern	CCONJ													
für	für	ADP													
das	der	DET	Acc	Def			Neut		Sing			Art			
gesamte	gesamt	ADJ	Acc		Pos		Neut		Sing						
kleine	klein	ADJ	Acc		Pos		Neut		Sing						
Staatsgeviet	Staatsgeviet	NOUN	Acc				Neut		Sing						
gemeinsem	gemeinsem	PROPN	Nom				Masc		Sing						
organisiert	organisieren	VERB													Part
sein	sein	AUX													Inf
müsse	müssen	AUX						Sub	Sing	3				Pres	Fin
<g/>
.
Fink	Fink	PROPN	Nom						Sing						
halt	halt	ADV													
hingegen	hingegen	ADV													
eine	ein	DET	Acc	Ind			Fem		Sing			Art			
länderweise	länderweise	ADV													
getrennte	getrennt	ADJ	Acc		Pos		Fem		Sing						
Orgenisation	Orgenisation	NOUN	Acc				Fem		Sing						
des	der	DET	Gen	Def			Neut		Sing			Art			
Sozielversicherungewesens	Sozielversicherungewesen	NOUN	Gen				Neut		Sing						
für	für	ADP													
möglich	möglich	ADV			Pos										
und	und	CCONJ													
erklärt	erklären	VERB						Ind	Sing	3				Pres	Fin
<g/>
,
daß	daß	SCONJ													
seine	sein	DET	Nom				Masc		Plur		Yes	Prs			
Parter	Parter	NOUN	Nom				Masc		Plur						
auf	auf	ADP													
die	der	DET	Acc	Def			Fem		Sing			Art			
Ausscheidung	Ausscheidung	NOUN	Acc				Fem		Sing						
der	der	DET	Gen	Def			Fem		Sing			Art			
Sozialversicherung	Sozialversicherung	NOUN	Gen				Fem		Sing						
der	der	DET	Gen	Def			Masc		Plur			Art			
land-	land	X													
und	und	CCONJ													
forstwirtschaftlichen	forstwirtschaftlich	ADJ	Gen		Pos		Masc		Plur						
Arbeiter	Arbeiter	NOUN	Gen				Masc		Plur						
aus	aus	ADP													
dem	der	DET	Dat	Def			Neut		Sing			Art			
übrigen	übrig	ADJ	Dat		Pos		Neut		Sing						
Versicherungswesen	Versicherungswesen	NOUN	Dat				Neut		Sing						
großes	groß	ADJ	Acc		Pos		Neut		Sing						
Gewicht	Gewicht	NOUN	Acc				Neut		Sing						
lege	legen	VERB						Sub	Sing	3				Pres	Fin
<g/>
.
Auf	auf	ADP													
eine	ein	DET	Acc	Ind			Fem		Sing			Art			
Anfrage	Anfrage	NOUN	Acc				Fem		Sing						
des	der	DET	Gen	Def			Masc		Sing			Art			
Varsitzenden	Varsitzender	NOUN	Gen				Masc		Sing						
gibt	geben	VERB						Ind	Sing	3				Pres	Fin
Eldersch	Eldersch	PROPN	Nom				Masc		Sing						
die	der	DET	Acc	Def			Fem		Sing			Art			
Erklärung	Erklärung	NOUN	Acc				Fem		Sing						
ab	ab	ADP													
<g/>
,
daß	daß	SCONJ													
seine	sein	DET	Nom				Fem		Sing		Yes	Prs			
Partei	Partei	NOUN	Nom				Fem		Sing						
auf	auf	ADP													
ihrem	ihr	DET	Dat				Masc		Sing		Yes	Prs			
gesamten	gesamt	ADJ	Dat		Pos		Masc		Sing						
Antrag	Antrag	NOUN	Dat				Masc		Sing						
zu	zu	ADP													
Pkt.	Pkt.	NOUN	Dat				Masc		Sing						
S	S	PROPN	Nom						Sing						
beharre	beharren	VERB						Sub	Sing	3				Pres	Fin
<g/>
,
sich	sich	PRON	Acc						Sing	3		Prs	Yes		
jedoch	jedoch	ADV													
aus	aus	ADP													
sachlichen	sachlich	ADJ	Dat		Pos		Masc		Plur						
Gründen	Grund	NOUN	Dat				Masc		Plur						
ganz	ganz	ADV													
besonders	besonders	ADV													
gegen	gegen	ADP													
eine	ein	DET	Acc	Ind			Fem		Sing			Art			
länderweise	länderweise	ADV													
Zerschlagung	Zerschlagung	NOUN	Acc				Fem		Sing						
des	der	DET	Gen	Def			Neut		Sing			Art			
Sozialversicherungswesens	Sozialversicherungswesen	NOUN	Gen				Neut		Sing						
aussprechen	aussprechen	VERB													Inf
müsse	müssen	AUX						Sub	Sing	3				Pres	Fin
<g/>
.
Stastssekretär	Stastssekretär	NOUN	Nom				Masc		Sing						
hr	hr	PROPN	Nom				Masc		Sing						
.	.	PROPN	Nom				Masc		Sing						
Mayr	Mayr	PROPN	Nom				Masc		Sing						
verweist	verweisen	VERB						Ind	Sing	3				Pres	Fin
darauf	darauf	ADV													
<g/>
,
daß	daß	SCONJ													
die	der	DET	Nom	Def			Fem		Sing			Art			
verliegende	verliegend	ADJ	Nom		Pos		Fem		Sing						
Fassung	Fassung	NOUN	Nom				Fem		Sing						
des	der	DET	Gen	Def			Masc		Sing			Art			
Pkt.9	Pkt.9	NOUN	Gen				Masc		Sing						
in	in	ADP													
Linz	Linz	PROPN	Dat				Neut		Sing						
die	der	DET	Acc	Def			Fem		Sing			Art			
Zustimmung	Zustimmung	NOUN	Acc				Fem		Sing						
des	der	DET	Gen	Def			Masc		Sing			Art			
überwiegenden	überwiegend	ADJ	Gen		Pos		Masc		Sing						
Teiles	Teil	NOUN	Gen				Masc		Sing						
der	der	DET	Gen	Def			Masc		Plur			Art			
Ländervertreter	Ländervertreter	NOUN	Gen				Masc		Plur						
gefunden	finden	VERB													Part
habe	haben	AUX						Sub	Sing	3				Pres	Fin
und	und	CCONJ													
daß	daß	SCONJ													
in	in	ADP													
ihr	ihr	PRON	Dat				Fem		Sing	3		Prs			
ein	ein	DET	Nom	Ind			Masc		Sing			Art			
Kompromiß	Kompromiß	NOUN	Nom				Masc		Sing						
zwischen	zwischen	ADP													
den-3-	den-3-	ADJ	Dat		Pos		Fem		Plur						
beiden	beide	DET	Dat				Fem		Plur			Ind			
entgegengesetzten	entgegengesetzt	ADJ	Dat		Pos		Fem		Plur						
Parteistandpuakten	Parteistandpuakt	NOUN	Dat				Fem		Plur						
gefunden	finden	VERB													Part
werden	werden	AUX						Ind	Plur	3				Pres	Fin
<g/>
.
solle	sollen	AUX						Sub	Sing	3				Pres	Fin
<g/>
,
indem	indem	SCONJ													
sie	sie	PRON	Nom				Fem		Sing	3		Prs			
das	der	DET	Acc	Def			Neut		Sing			Art			
gesamte	gesamt	ADJ	Acc		Pos		Neut		Sing						
Sozialversicherungswesen	Sozialversicherungswesen	NOUN	Acc				Neut		Sing						
dem	der	DET	Dat	Def			Masc		Sing			Art			
Bunde	Bund	NOUN	Dat				Masc		Sing						
vorbehalte	vorbehalten	VERB						Sub	Sing	3				Pres	Fin
<g/>
,
das	der	DET	Acc	Def			Neut		Sing			Art			
Arbeiterrecht	Arbeiterrecht	NOUN	Acc				Neut		Sing						
und	und	CCONJ													
den	der	DET	Acc	Def			Masc		Sing			Art			
Arbeiterschutz	Arbeiterschutz	NOUN	Acc				Masc		Sing						
jedoch	jedoch	ADV													
soweit	soweit	SCONJ													
es	es	PRON	Nom				Neut		Sing	3		Prs			
sich	sich	PRON	Acc						Sing	3		Prs	Yes		
um	um	ADP													
land-	land	X													
und	und	CCONJ													
forstwirtschaftliche	forstwirtschaftlich	ADJ	Acc		Pos		Masc		Plur						
Arbeiter	Arbeiter	NOUN	Acc				Masc		Plur						
und	und	CCONJ													
Angestellte	angestellter	NOUN	Acc						Plur						
handelt	handeln	VERB						Ind	Sing	3				Pres	Fin
<g/>
,
den	der	DET	Dat	Def			Neut		Plur			Art			
Ländern	Land	NOUN	Dat				Neut		Plur						
übertrege	übertregen	VERB						Sub	Sing	3				Pres	Fin
<g/>
.
Der	der	DET	Nom	Def			Masc		Sing			Art			
Berichterstatter	Berichterstatter	NOUN	Nom				Masc		Sing						
gibt	geben	VERB						Ind	Sing	3				Pres	Fin
der	der	DET	Dat	Def			Fem		Sing			Art			
Meinung	Meinung	NOUN	Dat				Fem		Sing						
Ausdruck	Ausdruck	NOUN	Acc				Masc		Sing						
<g/>
,
daß	daß	SCONJ													
das	der	DET	Nom	Def			Neut		Sing			Art			
Material	Material	NOUN	Nom				Neut		Sing						
zur	zu	ADP	Dat				Fem		Sing						
Beantwertung	Beantwertung	NOUN	Dat				Fem		Sing						
der	der	DET	Gen	Def			Fem		Sing			Art			
Frage	Frage	NOUN	Gen				Fem		Sing						
nur	nur	ADV													
von	von	ADP													
einem	ein	DET	Dat	Ind			Masc		Sing			Art			
Versicherungstechniker	Versicherungstechniker	NOUN	Dat				Masc		Sing						
bekanntgegeben	bekanntgeben	VERB													Part
werden	werden	AUX													Inf
könne	können	AUX						Sub	Sing	3				Pres	Fin
und	und	CCONJ													
beantragt	beantragen	VERB													Part
<g/>
,
daß	daß	SCONJ													
das	der	DET	Nom	Def			Neut		Sing			Art			
Subkemitee	Subkemitee	NOUN	Nom				Neut		Sing						
einen	ein	DET	Acc	Ind			Masc		Sing			Art			
solchen	solcher	PRON	Acc				Masc		Sing			Ind			
einvernehme	einvernehmen	VERB						Sub	Sing	3				Pres	Fin
<g/>
.
Der	der	DET	Nom	Def			Masc		Sing			Art			
Antrag	Antrag	NOUN	Nom				Masc		Sing						
wird	werden	AUX						Ind	Sing	3				Pres	Fin
angenommen	annehmen	VERB													Part
und	und	CCONJ													
zu	zu	ADP													
seiner	sein	DET	Dat				Fem		Sing		Yes	Prs			
Durchführung	Durchführung	NOUN	Dat				Fem		Sing						
Hi	Hi	X				Yes									
e	e	X				Yes									
Vertagung	Vertagung	NOUN	Nom				Fem		Sing						
der	der	DET	Gen	Def			Fem		Sing			Art			
Verhandlung	Verhandlung	NOUN	Gen				Fem		Sing						
des	der	DET	Gen	Def			Masc		Sing			Art			
Pkt.9	Pkt.9	NOUN	Gen				Masc		Sing						
beschlessen	beschlessen	VERB													Part
<g/>
.
Stastssekretär	Stastssekretär	NOUN	Nom				Masc		Sing						
Dr.	Dr.	NOUN	Nom				Masc		Sing						
Meyr	Meyr	PROPN	Nom				Masc		Sing						
erklärt	erklären	VERB						Ind	Sing	3				Pres	Fin
<g/>
,
die	der	DET	Nom	Def			Fem		Sing			Art			
Stastskanzlei	Stastskanzlei	NOUN	Nom				Fem		Sing						
werde	werden	AUX						Sub	Sing	3				Pres	Fin
es	es	PRON	Acc				Neut		Sing	3		Prs			
übernehmen	übernehmen	VERB													Inf
<g/>
,
einen	ein	DET	Acc	Ind			Masc		Sing			Art			
versicherungstechnischen	versicherungstechnisch	ADJ	Acc		Pos		Masc		Sing						
Fachmann	Fachmann	NOUN	Acc				Masc		Sing						
zur	zu	ADP	Dat				Fem		Sing						
nächsten	nächster	ADJ	Dat		Pos		Fem		Sing						
Sitzung	Sitzung	NOUN	Dat				Fem		Sing						
einzuladen	einladen	VERB													Inf
<g/>
.
Der	der	DET	Nom	Def			Masc		Sing			Art			
Berichterstatter	Berichterstatter	NOUN	Nom				Masc		Sing						
leitet	leiten	VERB						Ind	Sing	3				Pres	Fin
nunmehr	nunmehr	ADV													
die	der	DET	Acc	Def			Fem		Sing			Art			
Debatte	Debatte	NOUN	Acc				Fem		Sing						
zum	zu	ADP	Dat				Masc		Sing						
Ekt.10	Ekt.10	NOUN	Dat				Masc		Sing						
des	der	DET	Gen	Def			Masc		Sing			Art			
Art.10	Art.10	NOUN	Gen				Masc		Sing						
ein	ein	ADV													
<g/>
.
Eldersch	Eldersch	PROPN	Nom						Sing						
und	und	CCONJ													
Danneberg	Danneberg	PROPN	Nom						Sing						
beantregen	beantregen	VERB						Ind	Plur	3				Pres	Fin
an	an	ADP													
die	der	DET	Acc	Def			Fem		Sing			Art			
Stelle	Stelle	NOUN	Acc				Fem		Sing						
der	der	DET	Gen	Def			Fem		Plur			Art			
gegenwärtigen	gegenwärtig	ADJ	Gen		Pos		Fem		Plur						
Bestimmungen	Bestimmung	NOUN	Gen				Fem		Plur						
der	der	DET	Gen	Def			Masc		Plur			Art			
Art.10.	Art.10.	NUM													
11	11	NUM													
und	und	CCONJ													
12	12	NUM													
über	über	ADP													
das	der	DET	Acc	Def			Neut		Sing			Art			
Schulwesen	Schulwesen	NOUN	Acc				Neut		Sing						
folgenden	folgend	ADJ	Acc		Pos		Masc		Sing						
einzigen	einzig	ADJ	Gen		Pos		Masc		Sing						
Punkt	Punkt	NOUN	Acc				Masc		Sing						
des	der	DET	Gen	Def			Masc		Sing			Art			
Art.10	Art.10	NOUN	Gen				Masc		Sing						
treten	treten	VERB													Inf
zu	zu	PART													
lassen	lassen	VERB													Inf
<g/>
:
<g/>
»
P.10	P.10	NUM													
Das	der	DET	Nom	Def			Neut		Sing			Art			
gesante	gesant	ADJ	Nom		Pos		Neut		Sing						
Schul-	Schul	X													
und	und	CCONJ													
Erziehungswesen	Erziehungswesen	NOUN	Nom				Neut		Sing						
<g/>
;
das	der	DET	Nom	Def			Neut		Sing			Art			
Volksbildungswesen	Volksbildungswesen	NOUN	Nom				Neut		Sing						
<g/>
:
Für	für	ADP													
den	der	DET	Acc	Def			Masc		Sing			Art			
Fall	Fall	NOUN	Acc				Masc		Sing						
der	der	DET	Gen	Def			Fem		Sing			Art			
Nichtannahme	Nichtannahme	NOUN	Gen				Fem		Sing						
dieses	dieser	DET	Gen				Masc		Sing			Dem			
Verschlages	Verschlag	NOUN	Gen				Masc		Sing						
werden	werden	AUX						Ind	Plur	3				Pres	Fin
folgende	folgend	ADJ	Nom		Pos		Masc		Plur						
Punkte	Punkt	NOUN	Nom				Masc		Plur						
beantregt	beantregen	VERB													Part
<g/>
:
Im	in	ADP	Dat				Masc		Sing						
Art.10	Art.10	NOUN	Dat				Masc		Sing						
<g/>
«
P.10	P.10	NUM													
Das	der	DET	Nom	Def			Neut		Sing			Art			
Hochschulwesen	Hochschulwesen	NOUN	Nom				Neut		Sing						
einschließlich	einschließlich	ADP													
der	der	DET	Dat	Def			Fem		Sing			Art			
Lehrerbildung	Lehrerbildung	NOUN	Dat				Fem		Sing						
<g/>
:
die	der	DET	Nom	Def			Fem		Sing			Art			
padagegisch-didaktische	padagegisch-didaktisch	ADJ	Nom		Pos		Fem		Sing						
Einrichtung	Einrichtung	NOUN	Nom				Fem		Sing						
des	der	DET	Gen	Def			Neut		Sing			Art			
gesamten	gesamt	ADJ	Gen		Pos		Neut		Sing						
Schulwesens	Schulwesen	NOUN	Gen				Neut		Sing						
<g/>
;
das	der	DET	Nom	Def			Neut		Sing			Art			
Dienstrecht	Dienstrecht	NOUN	Nom				Neut		Sing						
einschließlich	einschließlich	ADP													
der	der	DET	Gen	Def			Fem		Sing			Art			
Ernennung	Ernennung	NOUN	Gen				Fem		Sing						
und	und	CCONJ													
Besoldung	Besoldung	NOUN	Gen				Fem		Sing						
der	der	DET	Gen	Def			Masc		Plur			Art			
Lehrer	Lehrer	NOUN	Gen				Masc		Plur						
aller	aller	DET	Gen				Fem		Plur			Ind			
Schularten	Schulart	NOUN	Gen				Fem		Plur						
<g/>
:
die	der	DET	Nom	Def			Fem		Sing			Art			
Einrichtung	Einrichtung	NOUN	Nom				Fem		Sing						
und	und	CCONJ													
Verwaltung	Verwaltung	NOUN	Nom				Fem		Sing						
von	von	ADP													
mittleren	mittlerer	ADJ	Dat		Pos		Fem		Plur						
Schulen	Schule	NOUN	Dat				Fem		Plur						
<g/>
;
die	der	DET	Nom	Def			Fem		Sing			Art			
Schulakksicht	Schulakksicht	NOUN	Nom				Fem		Sing						
über	über	ADP													
das	der	DET	Acc	Def			Neut		Sing			Art			
gesamte	gesamt	ADJ	Acc		Pos		Neut		Sing						
Schul-	Schul	X													
<g/>
,
Erziehungs-	Erziehung	X													
und	und	CCONJ													
