<doc id="bv_doc_id__45" document_title="Protokoll der 10. Sitzung des Subkomitees des Verfassungsausschusses vom 24. August 1920" created_not_before="1920-08-24" created_not_after="1920-08-24" creation_year="1920" state_of_correction="created" document_type="Lithographie" text_type="Sitzungsprotokoll" dataset="Sitzungsprotokolle" attrs="word lemma type">
.	
Der	DET	der	Nom	Def			Masc		Sing			Art			
Fandeorat	NOUN	Fandeorat	Nom				Masc		Sing						
kann	AUX	können						Ind	Sing	3				Pres	Fin
in	ADP	in													
Wege	NOUN	Weg	Dat				Masc		Sing						
der	DET	der	Gen	Def			Fem		Sing			Art			
Bundesreglgrung	PROPN	Bundesreglgrung	Gen				Fem		Sing						
Gesetzesanträge	NOUN	Gesetzesantrag	Acc				Masc		Plur						
in	ADP	in													
Nationalrat	NOUN	Nationalrat	Dat				Masc		Sing						
stellen	VERB	stellen													Inf
<g/>
.	
<g/>
(	
2	NUM	2													
<g/>
)	
Der	DET	der	Nom	Def			Masc		Sing			Art			
von	ADP	von													
300.dco	NUM	300.dco													
stinnberechtigten	NOUN	stinnberechtigt	Dat						Plur						
oder	CCONJ	oder													
von	ADP	von													
je	ADV	je													
der	DET	der	Nom	Def			Masc		Sing			Art			
Mälete	NOUN	Mälete	Nom				Masc		Sing						
der	DET	der	Gen	Def					Plur			Art			
Stinnberechtigten	NOUN	Stinnberechtigte	Gen						Plur						
dreier	ADJ	dreier	Gen		Pos		Neut		Plur						
länder	NOUN	Land	Gen				Neut		Plur						
gestellte	ADJ	gestellt	Nom		Pos		Masc		Sing						
Antrag	NOUN	Antrag	Nom				Masc		Sing						
<g/>
(	
Volkebe-3	PROPN	Volkebe-3	Nom						Sing						
gehrenl	PROPN	Gehrenl	Nom						Sing						
ist	AUX	sein						Ind	Sing	3				Pres	Fin
von	ADP	von													
der	DET	der	Dat	Def			Fem		Sing			Art			
Bundeeregierung	NOUN	Bundeeregierung	Dat				Fem		Sing						
dem	DET	der	Dat	Def			Masc		Sing			Art			
Nationalrat	NOUN	Nationalrat	Dat				Masc		Sing						
zur	ADP	zu	Dat				Fem		Sing						
geschäftsordnungewässigen	ADJ	geschäftsordnungewässig	Dat		Pos		Fem		Sing						
Behandlung	NOUN	Behandlung	Dat				Fem		Sing						
vorzulegen	VERB	vorlegen													Inf
<g/>
.	
<g/>
“	
Fernor	PROPN	Fernor	Nom						Sing						
<g/>
:	
Art	NOUN	Art	Nom				Masc		Sing						
.	NOUN	.	Nom				Masc		Sing						
31.	NUM	31.													
	SPACE														
<g/>
(	
2	NUM	2													
<g/>
)	
zu	ADP	zu													
einem	DET	ein	Dat	Ind			Masc		Sing			Art			
Beschluf	NOUN	Beschluf	Dat				Masc		Sing						
des	DET	der	Gen	Def			Masc		Sing			Art			
lationalrates	NOUN	lationalrates	Gen				Masc		Sing						
iet	NUM	iet													
die	DET	der	Nom	Def			Fem		Sing			Art			
unresenheit	NOUN	Unresenheit	Nom				Fem		Sing						
von	ADP	von													
windertens	PROPN	Winderten	Dat						Sing						
einen	DET	ein	Acc	Ind			Masc		Sing			Art			
Drittel	NOUN	Drittel	Acc				Neut		Sing						
der	DET	der	Gen	Def			Neut		Plur			Art			
Mitglieder	NOUN	Mitglied	Gen				Neut		Plur						
und	CCONJ	und													
die	DET	der	Nom	Def			Fem		Sing			Art			
unbedingte	ADJ	unbedingt	Nom		Pos		Fem		Sing						
dehrheit	NOUN	Dehrheit	Nom				Fem		Sing						
der	DET	der	Gen	Def			Neut		Plur			Art			
abgegebenen	ADJ	abgegeben	Gen		Pos		Neut		Plur						
Ptinmen	NOUN	Ptinmen	Gen				Neut		Plur						
erforderlich	ADV	erforderlich			Pos										
<g/>
.	
<g/>
(	
2	NUM	2													
<g/>
)	
Eine	DET	ein	Nom	Ind			Fem		Sing			Art			
lbünderung	NOUN	Lbünderung	Nom				Fem		Sing						
der	DET	der	Gen	Def			Fem		Sing			Art			
Bundesverfassung	NOUN	Bundesverfassung	Gen				Fem		Sing						
kann	AUX	können						Ind	Sing	3				Pres	Fin
jedoch	ADV	jedoch													
nur	ADV	nur													
wel	DET	wel	Nom				Fem		Sing			Int			
Anwegenheit	NOUN	Anwegenheit	Nom				Fem		Sing						
der	DET	der	Gen	Def			Fem		Sing			Art			
Hälfte	NOUN	Hälfte	Gen				Fem		Sing						
aller	DET	aller	Gen				Neut		Plur			Ind			
Mitrlieder	NOUN	Mitrlied	Gen				Neut		Plur						
und	CCONJ	und													
nur	ADV	nur													
mit	ADP	mit													
einer	DET	ein	Dat	Ind			Fem		Sing			Art			
Mehrzeit	NOUN	Mehrzeit	Dat				Fem		Sing						
von	ADP	von													
zwei	NUM	zwei													
Dritteln	NOUN	Drittel	Dat				Neut		Plur						
aller	DET	aller	Gen				Masc		Plur			Ind			
abgegebenen	ADJ	abgegeben	Gen		Pos		Masc		Plur						
Stinmen	NOUN	Stinmen	Gen				Masc		Plur						
beschlossen	VERB	beschließen													Part
werden	AUX	werden													Inf
<g/>
.	
den	PRON	der	Acc				Masc		Sing			Dem			
<g/>
.	
Zu	ADP	zu													
frt	PROPN	frt	Dat						Sing						
.	PROPN	.	Dat				Fem		Sing						
32	NUM	32													
benerkt	VERB	benerken						Ind	Sing	3				Pres	Fin
der	DET	der	Nom	Def			Masc		Sing			Art			
Vorsitzende	NOUN	vorsitzend	Nom				Masc		Sing						
<g/>
,	
daß	SCONJ	daß													
das	DET	der	Nom	Def			Neut		Sing			Art			
Nort	PROPN	Nort	Nom				Neut		Sing						
<g/>
„	
benchnigung	NOUN	Benchnigung	Nom				Fem		Sing						
<g/>
“	
abzuändern	VERB	abändern													Inf
sei	AUX	sein						Sub	Sing	3				Pres	Fin
und	CCONJ	und													
daß	SCONJ	daß													
die	DET	der	Nom	Def			Fem		Sing			Art			
Beschlußfassung	NOUN	Beschlußfassung	Nom				Fem		Sing						
erat	NOUN	Erat					Masc		Sing						
erfolgen	VERB	erfolgen						Ind	Plur	3				Pres	Fin
känne	NOUN	känne	Nom				Masc		Plur						
<g/>
,	
wenn	SCONJ	wenn													
der	DET	der	Nom	Def			Masc		Sing			Art			
Tationalrat	NOUN	Tationalrat	Nom				Masc		Sing						
üben	VERB	üben						Ind	Plur	3				Pres	Fin
dänaige	ADJ	dänaige	Acc		Pos		Masc		Plur						
Einsprüche	NOUN	Einsprüche	Acc				Masc		Plur						
bereits	ADV	bereits													
Beschius	NOUN	Beschius	Acc				Masc		Sing						
gefast	VERB	fasen													Part
hat	AUX	haben						Ind	Sing	3				Pres	Fin
<g/>
.	
Auch	ADV	auch													
sei	AUX	sein						Sub	Sing	3				Pres	Fin
es	PRON	es	Nom				Neut		Sing	3		Prs			
zielfelhaft	ADV	zielfelhaft			Pos										
<g/>
,	
was	PRON	was	Nom				Neut		Sing			Int			
unter	ADP	unter													
Gesantänderung	NOUN	Gesantänderung	Dat				Fem		Sing						
zu	PART	zu													
verstehen	VERB	verstehen													Inf
bei	ADP	bei													
<g/>
,	
wenn	SCONJ	wenn													
nicht	PART	nicht													
eine	DET	ein	Nom	Ind			Fem		Sing			Art			
vollständige	ADJ	vollständig	Nom		Pos		Fem		Sing						
Verfassungeurkunde	NOUN	Verfassungeurkunde	Nom				Fem		Sing						
vergestellt	VERB	vergestellen													Part
werde	AUX	werden						Sub	Sing	3				Pres	Fin
<g/>
.	
1bg	X	1bg													
.	NOUN	--	Nom				Masc		Sing						
Dr.	NOUN	Dr.	Nom				Masc		Sing						
5	NUM	5													
si	X	si				Yes									
f	X	f				Yes									
el	X	el				Yes									
neint	X	Neint				Yes									
<g/>
,	
dae	SCONJ	dae													
der	DET	der	Nom	Def			Masc		Sing			Art			
Burdesrat	PROPN	Burdesrat	Nom				Masc		Sing						
schon	ADV	schon													
bei	ADP	bei													
der	DET	der	Dat	Def			Fem		Sing			Art			
ersten	ADJ	erster	Dat		Pos		Fem		Sing						
Verhandlung	NOUN	Verhandlung	Dat				Fem		Sing						
beschliessen	VERB	beschliessen													Inf
kann	AUX	können						Ind	Sing	3				Pres	Fin
<g/>
,	
das	SCONJ	der													
ein	DET	ein	Nom	Ind			Masc		Sing			Art			
Volksentscheid	NOUN	Volksentscheid	Nom				Masc		Sing						
zu	PART	zu													
erfolgen	VERB	erfolgen													Inf
<g/>
nat.	
Der	DET	der	Nom	Def			Masc		Sing			Art			
Voreitzende	NOUN	Voreitzender	Nom				Masc		Sing						
meint	VERB	meinen						Ind	Sing	3				Pres	Fin
hingegen	ADV	hingegen													
<g/>
!	
es	PRON	es	Nom				Neut		Sing	3		Prs			
müsse	AUX	müssen						Sub	Sing	3				Pres	Fin
ein	DET	ein	Nom	Ind			Masc		Sing			Art			
vollständiges	ADJ	vollständig	Nom		Pos		Neut		Sing						
Sesetz	NOUN	Sesetz	Nom				Neut		Sing						
vorhanden	ADV	vorhanden			Pos										
sein	AUX	sein													Inf
<g/>
.	
Denn	CCONJ	denn													
solange	SCONJ	solange													
kein	DET	kein	Nom				Neut		Sing			Ind			
vollständiges	ADJ	vollständig	Nom		Pos		Neut		Sing						
Fesetz	NOUN	Fesetz	Nom				Neut		Sing						
vorhanden	ADV	vorhanden			Pos										
sei	AUX	sein						Sub	Sing	3				Pres	Fin
<g/>
,	
könne	AUX	können						Sub	Sing	3				Pres	Fin
der	DET	der	Nom	Def			Masc		Sing			Art			
dationalrat	NOUN	Dationalrat	Nom				Masc		Sing						
schließlich	ADV	schließlich													
zuer	ADV	zuer													
den	DET	der	Dat	Def			Fem		Plur			Art			
Sinnerdungen	NOUN	Sinnerdungen	Dat				Fem		Plur						
dss	PROPN	dss													
Sundeerates	PROPN	Sundeerates	Gen				Masc		Sing						
Rechnung	NOUN	Rechnung	Acc				Fem		Sing						
tragen	VERB	tragen													Inf
<g/>
.	
Es	PRON	es	Nom				Neut		Sing	3		Prs			
wäre	AUX	sein						Sub	Sing	3				Past	Fin
zu	PART	zu													
sagen	VERB	sagen													Inf
<g/>
„	
neschbeendigung	NOUN	Neschbeendigung	Nom				Fem		Sing						
des	DET	der	Gen	Def			Neut		Sing			Art			
iu	X	iu				Yes									
trt	X	trt				Yes									
<g/>
.	
38	NUM	38													
geregelten	ADJ	geregelt	Gen		Pos		Neut		Sing						
VerEanrens	NOUN	VerEanrens	Gen				Neut		Sing						
<g/>
.	
Andsrane	PROPN	Andsrane	Nom				Neut		Sing						
bg	NOUN	bg	Nom						Sing						
<g/>
.	
Or	PROPN	Or	Nom						Sing						
bemerkt	VERB	bemerken						Ind	Sing	3				Pres	Fin
zur	ADP	zu	Dat				Fem		Sing						
Frage	NOUN	Frage	Dat				Fem		Sing						
der	DET	der	Gen	Def			Fem		Sing			Art			
Gesamt	NOUN	Gesamt	Gen				Fem		Sing						
rei	NOUN	Rei	Gen				Fem		Sing						
nitur	PROPN	Nitur	Nom				Masc		Sing						
Tthr	PROPN	Tthr	Nom				Masc		Sing						
<g/>
,	
auss	ADP	auss													
ain	PROPN	Ain	Dat						Sing						
von	ADP	von													
einer	DET	ein	Dat	Ind			Fem		Sing			Art			
gesdaten	ADJ	gesdaten	Dat		Pos		Fem		Sing						
verfassung	NOUN	Verfassung	Dat				Fem		Sing						
rede	NOUN	Rede	Dat				Fem		Sing						
<g/>
,	
auch	ADV	auch													
das	DET	der	Nom	Def			Neut		Sing			Art			
srestz	NOUN	Srestz	Nom				Neut		Sing						
seltst	NOUN	seltsen	Nom				Neut		Sing						
heiset	PROPN	Heiset	Nom				Masc		Sing						
uverfassungr	PROPN	Uverfassungr	Nom				Masc		Sing						
<g/>
.	
Volksabstimmung	NOUN	Volksabstimmung	Nom				Fem		Sing						
sollte	AUX	sollen						Ind	Sing	3				Past	Fin
eintraten	VERB	eintraten													Inf
<g/>
,	
wenn	SCONJ	wenn													
ein	DET	ein	Nom	Ind			Masc		Sing			Art			
Frittel	NOUN	Frittel	Nom				Masc		Sing						
der	DET	der	Gen	Def			Masc		Plur			Art			
Eitelieder	NOUN	Eitelieder	Gen				Masc		Plur						
dee	PROPN	Dee													
Kinderatis	PROPN	Kinderatis	Gen				Masc		Sing						
oder	CCONJ	oder													
des	DET	der	Gen	Def			Masc		Sing			Art			
Fatiemitratis	PROPN	Fatiemitratis	Gen				Masc		Sing						
esverlanet.-4-	VERB	esverlanet.-4-						Ind	Sing	3				Pres	Fin
Dr.	NOUN	Dr.	Nom				Masc		Sing						
Danneberg	PROPN	Danneberg	Nom				Masc		Sing						
spricht	VERB	sprechen						Ind	Sing	3				Pres	Fin
sich	PRON	sich	Acc						Sing	3		Prs	Yes		
grundsätzlich	ADV	grundsätzlich			Pos										
für	ADP	für													
die	DET	der	Acc	Def			Fem		Sing			Art			
Volksabstimmung	NOUN	Volksabstimmung	Acc				Fem		Sing						
aus	ADP	aus													
<g/>
,	
befürchtet	VERB	befürchten						Ind	Sing	3				Pres	Fin
jedoch	ADV	jedoch													
<g/>
,	
das	SCONJ	der													
der	DET	der	Nom	Def			Masc		Sing			Art			
große	ADJ	groß	Nom		Pos		Neut		Sing						
spparat	NOUN	Spparat	Nom				Masc		Sing						
einer	DET	ein	Gen	Ind			Fem		Sing			Art			
Volksabstinnung	NOUN	Volksabstinnung	Gen				Fem		Sing						
unnfentiger	ADJ	unnfentig	Gen		Pos		Fem		Sing						
Linge	NOUN	Linge	Gen				Fem		Sing						
halber	ADP	halber													
in	ADP	in													
Benegung	NOUN	Benegung	Acc				Fem		Sing						
gesetzt	VERB	setzen													Part
werden	AUX	werden													Inf
könnte	AUX	können						Sub	Sing	3				Past	Fin
<g/>
;	
er	PRON	er	Nom				Masc		Sing	3		Prs			
beantragt	VERB	beantragen						Ind	Sing	3				Pres	Fin
deher	ADV	deher													
<g/>
,	
daß	SCONJ	daß													
die	DET	der	Acc	Def			Fem		Sing			Art			
Mehrheit	NOUN	Mehrheit	Nom				Fem		Sing						
der	DET	der	Gen	Def			Neut		Plur			Art			
Mitglieder	NOUN	Mitglied	Gen				Neut		Plur						
entschelden	VERB	entschelden													Inf
wüsse	VERB	wüsse						Sub	Sing	3				Past	Fin
<g/>
,	
was	PRON	wer	Nom				Neut		Sing			Rel			
jedoch	ADV	jedoch													
abgelehnt	VERB	ablehnen													Part
wird	AUX	werden						Ind	Sing	3				Pres	Fin
<g/>
.	
