Verhältniswahlrechtes	Verhältniswahlrecht	NOUN	Gen				Neut		Sing						
aller	aller	DET	Gen						Plur			Ind			
nach	nach	ADP													
den	der	DET	Dat	Def			Fem		Plur			Art			
Landtagswahlordnungen	Landtagswahlordnung	NOUN	Dat				Fem		Plur						
wahlberechtigten	wahlberechtigt	ADJ	Gen		Pos				Plur						
männlichen	männlich	ADJ	Gen		Pos				Plur						
und	und	CCONJ													
weiblichen	weiblich	ADJ	Gen		Pos				Plur						
Bundesangehörigen	Bundesangehörigen	NOUN	Gen						Plur						
gewählt	wählen	VERB													Part
werden	werden	AUX						Ind	Plur	3				Pres	Fin
<g/>
.
<g/>
(
2	2	NUM													
<g/>
)
Die	der	DET	Nom	Def			Fem		Plur			Art			
Landtagwahlordnungen	Landtagwahlordnung	NOUN	Nom				Fem		Plur						
dürfen	dürfen	AUX						Ind	Plur	3				Pres	Fin
die	der	DET	Acc	Def			Fem		Plur			Art			
Bedingungen	Bedingung	NOUN	Acc				Fem		Plur						
des	der	DET	Gen	Def			Neut		Sing			Art			
aktiven	aktiv	ADJ	Gen		Pos		Neut		Sing						
und	und	CCONJ													
passiven	passiv	ADJ	Gen		Pos		Neut		Sing						
Wahlrechtes	Wahlrecht	NOUN	Gen				Neut		Sing						
nicht	nicht	PART													
enger	eng	ADV			Cmp										
ziehen	ziehen	VERB													Inf
als	als	SCONJ													
dies	dieser	PRON	Nom				Neut		Sing			Dem			
in	in	ADP													
der	der	DET	Dat	Def			Fem		Sing			Art			
Wahlordnung	Wahlordnung	NOUN	Dat				Fem		Sing						
zum	zu	ADP	Dat				Masc		Sing						
Nationalrat	Nationalrat	NOUN	Dat				Masc		Sing						
der	der	DET	Nom	Def			Masc		Sing			Art			
Fall	Fall	NOUN	Nom				Masc		Sing						
ist	sein	AUX						Ind	Sing	3				Pres	Fin
<g/>
.
<g/>
"
</p>
<head>
<g/>
„
Artikel	Artikel	NOUN	Nom				Masc		Sing						
86.	86.	NUM													
</head>
<p>
<g/>
(
1	1	NUM													
<g/>
)
Die	der	DET	Nom	Def			Neut		Plur			Art			
Mitglieder	Mitglied	NOUN	Nom				Neut		Plur						
des	der	DET	Gen	Def			Masc		Sing			Art			
Landtages	Landtag	NOUN	Gen				Masc		Sing						
genießen	genießen	VERB						Ind	Plur	3				Pres	Fin
die	der	DET	Acc	Def			Fem		Sing			Art			
gleiche	gleich	ADJ	Acc		Pos		Fem		Sing						
Immunität	Immunität	NOUN	Acc				Fem		Sing						
wie	wie	ADP													
die	der	DET	Nom	Def			Neut		Plur			Art			
Mitglieder	Mitglied	NOUN	Nom				Neut		Plur						
des	der	DET	Gen	Def			Masc		Sing			Art			
Nationalrates	Nationalrat	NOUN	Gen				Masc		Sing						
<g/>
,
wobei	wobei	SCONJ										Int			
die	der	DET	Nom	Def			Fem		Plur			Art			
Bestimmungen	Bestimmung	NOUN	Nom				Fem		Plur						
des	der	DET	Gen	Def			Masc		Sing			Art			
Art	Art	NOUN	Gen				Masc		Sing						
.	.	NOUN	Gen				Masc		Sing						
43	43	NUM													
sinngemäß	sinngemäß	ADV													
Anwendung	Anwendung	NOUN	Acc				Fem		Sing						
finden	finden	VERB						Ind	Plur	3				Pres	Fin
<g/>
.
</p>
<p>
<g/>
(
2	2	NUM													
<g/>
)
Die	der	DET	Nom	Def			Fem		Plur			Art			
Bestimmungen	Bestimmung	NOUN	Nom				Fem		Plur						
der	der	DET	Gen	Def			Masc		Plur			Art			
Art	Art	NOUN	Gen				Masc		Plur						
.	.	NOUN	Gen				Masc		Plur						
24	24	NUM													
und	und	CCONJ													
25	25	NUM													
gelten	gelten	VERB						Ind	Plur	3				Pres	Fin
auch	auch	ADV													
für	für	ADP													
die	der	DET	Acc	Def			Fem		Plur			Art			
Sitzungen	Sitzung	NOUN	Acc				Fem		Plur						
der	der	DET	Gen	Def			Masc		Plur			Art			
Landtage	Landtag	NOUN	Gen				Masc		Plur						
und	und	CCONJ													
ihrer	ihr	DET	Gen				Masc		Plur		Yes	Prs			
Ausschüsse	Ausschuß	NOUN	Gen				Masc		Plur						
<g/>
.
<g/>
"
</p>
<p>
Bei	bei	ADP													
Beratung	Beratung	NOUN	Dat				Fem		Sing						
des	der	DET	Gen	Def			Masc		Sing			Art			
Art	Art	NOUN	Gen				Masc		Sing						
.	.	NOUN	Gen				Masc		Sing						
87	87	NUM													
verweist	verweisen	VERB						Ind	Sing	3				Pres	Fin
der	der	DET	Nom	Def			Masc		Sing			Art			
Vorsitzende	vorsitzend	NOUN	Nom				Masc		Sing						
auf	auf	ADP													
die	der	DET	Acc	Def			Fem		Plur			Art			
Meinungsverschiedenheiten	Meinungsverschiedenheit	NOUN	Acc				Fem		Plur						
bezüglich	bezüglich	ADP													
der	der	DET	Gen	Def			Fem		Sing			Art			
Trennung	Trennung	NOUN	Gen				Fem		Sing						
der	der	DET	Gen	Def			Fem		Plur			Art			
Funktionen	Funktion	NOUN	Gen				Fem		Plur						
des	der	DET	Gen	Def			Masc		Sing			Art			
Vorsitzenden	vorsitzend	NOUN	Gen				Masc		Sing						
im	in	ADP	Dat				Masc		Sing						
Landtage	Landtag	NOUN	Dat				Masc		Sing						
und	und	CCONJ													
des	der	DET	Gen	Def			Masc		Sing			Art			
Chefs	Chef	NOUN	Gen				Masc		Sing						
der	der	DET	Gen	Def			Fem		Sing			Art			
Landesregierung	Landesregierung	NOUN	Gen				Fem		Sing						
<g/>
.
Abg	Abg	NOUN	Nom				Masc		Sing						
<g/>
.
Seipel	Seipel	PROPN	Nom						Sing						
spricht	sprechen	VERB						Ind	Sing	3				Pres	Fin
sich	sich	PRON	Acc						Sing	3		Prs	Yes		
für	für	ADP													
möglichste	möglichst	ADJ	Acc		Pos		Fem		Sing						
Freiheit	Freiheit	NOUN	Acc				Fem		Sing						
der	der	DET	Gen	Def			Fem		Sing			Art			
Landesgesetzgebung	Landesgesetzgebung	NOUN	Gen				Fem		Sing						
aus	aus	ADP													
<g/>
;
namentlich	namentlich	ADV													
Oberösterreich	Oberösterreich	PROPN	Nom				Neut		Sing						
sei	sein	AUX						Sub	Sing	3				Pres	Fin
gegen	gegen	ADP													
eine	ein	DET	Acc	Ind			Fem		Sing			Art			
Trennung	Trennung	NOUN	Acc				Fem		Sing						
der	der	DET	Gen	Def			Fem		Plur			Art			
Funktionen	Funktion	NOUN	Gen				Fem		Plur						
<g/>
.
Abg	Abg	NOUN	Nom				Masc		Sing						
<g/>
.
Leuthner	Leuthner	PROPN	Nom						Sing						
möchte	möchten	AUX						Ind	Sing	3				Pres	Fin
die	der	DET	Acc	Def			Fem		Sing			Art			
Lösung	Lösung	NOUN	Acc				Fem		Sing						
dieser	dieser	DET	Gen				Fem		Sing			Dem			
Frage	Frage	NOUN	Gen				Fem		Sing						
doch	doch	ADV													
nicht	nicht	PART													
ohneweiters	ohneweiters	ADV													
in	in	ADP													
das	der	DET	Acc	Def			Neut		Sing			Art			
Belieben	Belieben	NOUN	Acc				Neut		Sing						
der	der	DET	Gen	Def			Neut		Plur			Art			
Länder	Land	NOUN	Gen				Neut		Plur						
stellen	stellen	VERB													Inf
und	und	CCONJ													
Prof.	Prof.	NOUN	Nom				Masc		Sing						
Dr.	Dr.	NOUN	Nom				Masc		Sing						
Kelsen	Kelsen	PROPN	Nom				Masc		Sing						
erklärt	erklären	VERB						Ind	Sing	3				Pres	Fin
<g/>
,
daß	daß	SCONJ													
der	der	DET	Nom	Def			Masc		Sing			Art			
Gedanke	Gedanke	NOUN	Nom				Masc		Sing						
der	der	DET	Gen	Def			Fem		Sing			Art			
Trennung	Trennung	NOUN	Gen				Fem		Sing						
in	in	ADP													
allen	aller	DET	Dat				Masc		Plur			Ind			
Entwürfen	Entwürfen	NOUN	Dat				Masc		Plur						
der	der	DET	Gen	Def			Fem		Sing			Art			
Staatskanzlei	Staatskanzlei	NOUN	Gen				Fem		Sing						
bis	bis	ADP													
zur	zu	ADP	Dat				Fem		Sing						
Linzer	Linzer	ADJ			Pos										
Konferenz	Konferenz	NOUN	Dat				Fem		Sing						
streng	streng	ADV			Pos										
durchgeführt	durchführen	VERB													Part
worden	werden	AUX													Part
sei	sein	AUX						Sub	Sing	3				Pres	Fin
<g/>
,
da	da	SCONJ													
man	man	PRON	Nom						Sing			Ind			
den	der	DET	Acc	Def			Masc		Sing			Art			
Hauptgrund	Hauptgrund	NOUN	Acc				Masc		Sing						
der	der	DET	Gen	Def			Fem		Sing			Art			
Unbotmäßigkeitder	Unbotmäßigkeitder	NOUN	Gen				Fem		Sing						
Landeshauptmänner	Landeshauptmann	NOUN	Gen				Masc		Plur						
in	in	ADP													
ihrem	ihr	DET	Dat				Neut		Sing		Yes	Prs			
Gefühl	Gefühl	NOUN	Dat				Neut		Sing						
der	der	DET	Gen	Def			Fem		Sing			Art			
Unabhängigkeit	Unabhängigkeit	NOUN	Gen				Fem		Sing						
erblickt	erblicken	VERB													Part
habe	haben	AUX						Sub	Sing	3				Pres	Fin
<g/>
.
Auf	auf	ADP													
dem	der	DET	Dat	Def			Neut		Sing			Art			
Gebiete	Gebiet	NOUN	Dat				Neut		Sing						
der	der	DET	Gen	Def			Fem		Sing			Art			
Vollziehung	Vollziehung	NOUN	Gen				Fem		Sing						
von	von	ADP													
Bundesangelegenheiten	Bundesangelegenheit	NOUN	Dat				Fem		Plur						
müsse	müssen	AUX						Sub	Sing	3				Pres	Fin
der	der	DET	Nom	Def			Masc		Sing			Art			
Grundsatz	Grundsatz	NOUN	Nom				Masc		Sing						
absoluter	absolut	ADJ	Gen		Pos		Fem		Sing						
Unterordnung	Unterordnung	NOUN	Gen				Fem		Sing						
herrschen	herrschen	VERB													Inf
<g/>
.
</p>
<p>
Staatssekretär	Staatssekretär	NOUN	Nom				Masc		Sing						
Dr.	Dr.	NOUN	Nom				Masc		Sing						
Mayr	Mayr	PROPN	Nom				Masc		Sing						
teilt	teilen	VERB						Ind	Sing	3				Pres	Fin
mit	mit	ADP													
<g/>
,
daß	daß	SCONJ													
die	der	DET	Nom	Def			Masc		Plur			Art			
nicht	nicht	PART													
der	der	DET	Dat	Def			Fem		Sing			Art			
sozialdemokratischen	sozialdemokratisch	ADJ	Dat		Pos		Fem		Sing						
Partei	Partei	NOUN	Dat				Fem		Sing						
angehörenden	angehörend	ADJ	Nom		Pos		Masc		Plur						
Ländervertreter	Ländervertreter	NOUN	Nom				Masc		Plur						
in	in	ADP													
Salzburg	Salzburg	PROPN	Dat				Neut		Sing						
noch	noch	ADV													
nicht	nicht	PART													
für	für	ADP													
die	der	DET	Acc	Def			Fem		Sing			Art			
Trennung	Trennung	NOUN	Acc				Fem		Sing						
waren	sein	AUX						Ind	Plur	3				Past	Fin
oder	oder	CCONJ													
die	der	DET	Acc	Def			Fem		Sing			Art			
Regelung	Regelung	NOUN	Acc				Fem		Sing						
den	der	DET	Dat	Def			Neut		Plur			Art			
Ländern	Land	NOUN	Dat				Neut		Plur						
überlassen	überlassen	VERB													Inf
wollten	wollen	AUX						Ind	Plur	3				Past	Fin
<g/>
,
in	in	ADP													
Linz	Linz	PROPN	Dat				Neut		Sing						
sprachen	sprechen	VERB						Ind	Plur	3				Past	Fin
sich	sich	PRON	Acc						Plur	3		Prs	Yes		
dagegen	dagegen	ADV													
alle	alle	PRON	Nom						Plur			Ind			
für	für	ADP													
die	der	DET	Acc	Def			Fem		Sing			Art			
ungeteilte	ungeteilt	ADJ	Acc		Pos		Fem		Sing						
Funktion	Funktion	NOUN	Acc				Fem		Sing						
aus	aus	ADP													
<g/>
,
besonders	besonders	ADV													
da	da	SCONJ													
sich	sich	PRON	Acc						Sing	3		Prs	Yes		
die	der	DET	Nom	Def			Fem		Sing			Art			
Teilung	Teilung	NOUN	Nom				Fem		Sing						
in	in	ADP													
Kärnten	Kärnten	PROPN	Dat				Neut		Sing						
nicht	nicht	PART													
bewährt	bewähren	VERB													Part
haben	haben	AUX													Inf
soll	sollen	AUX						Ind	Sing	3				Pres	Fin
<g/>
.
Der	der	DET	Nom	Def			Masc		Sing			Art			
Vorsitzende	vorsitzend	NOUN	Nom				Masc		Sing						
meint	meinen	VERB						Ind	Sing	3				Pres	Fin
<g/>
,
da	da	SCONJ													
die	der	DET	Nom	Def			Neut		Plur			Art			
Länder	Land	NOUN	Nom				Neut		Plur						
den	der	DET	Acc	Def			Masc		Sing			Art			
Präsidenten	Präsident	NOUN	Acc				Masc		Sing						
des	der	DET	Gen	Def			Masc		Sing			Art			
Landtages	Landtag	NOUN	Gen				Masc		Sing						
als	als	ADP													
Oberhaupt	Oberhaupt	NOUN	Acc				Neut		Sing						
des	der	DET	Gen	Def			Masc		Sing			Art			
Gliedstaates	Gliedstaat	NOUN	Gen				Masc		Sing						
auffassen	auffassen	VERB						Ind	Plur	3				Pres	Fin
<g/>
,
müßte	müssen	AUX						Sub	Sing	3				Past	Fin
man	man	PRON	Nom						Sing			Ind			
analog	analog	ADV			Pos										
dem	der	DET	Dat	Def			Neut		Sing			Art			
Argument	Argument	NOUN	Dat				Neut		Sing						
der	der	DET	Gen	Def					Plur			Art			
Christlichsozialen	Christlichsozialer	NOUN	Gen						Plur						
zur	zu	ADP	Dat				Fem		Sing						
Stellung	Stellung	NOUN	Dat				Fem		Sing						
des	der	DET	Gen	Def			Masc		Sing			Art			
Bundespräsidenten	Bundespräsident	NOUN	Gen				Masc		Sing						
vermeiden	vermeiden	VERB													Inf
<g/>
,
den	der	DET	Acc	Def			Masc		Sing			Art			
Landeshauptmann	Landeshauptmann	NOUN	Acc				Masc		Sing						
zum	zu	ADP	Dat				Masc		Sing						
Landtagspräsidenten	Landtagspräsident	NOUN	Dat				Masc		Sing						
zu	zu	PART													
machen	machen	VERB													Inf
<g/>
.
Auch	auch	ADV													
könne	können	AUX						Sub	Sing	3				Pres	Fin
das	der	DET	Nom	Def			Neut		Sing			Art			
Oberhaupt	Oberhaupt	NOUN	Nom				Neut		Sing						
eines	ein	DET	Gen	Ind			Masc		Sing			Art			
Staates	Staat	NOUN	Gen				Masc		Sing						
doch	doch	ADV													
nicht	nicht	PART													
von	von	ADP													
der	der	DET	Dat	Def			Fem		Sing			Art			
Bundesregierung	Bundesregierung	NOUN	Dat				Fem		Sing						
Weisungen	Weisung	NOUN	Acc				Fem		Plur						
entgegennehmen	entgegennehmen	VERB													Inf
<g/>
,
wie	wie	SCONJ										Int			
dies	dieser	PRON	Acc				Neut		Sing			Dem			
der	der	DET	Nom	Def			Masc		Sing			Art			
Chef	Chef	NOUN	Nom				Masc		Sing						
der	der	DET	Gen	Def			Fem		Sing			Art			
Landesregierung	Landesregierung	NOUN	Gen				Fem		Sing						
muß	müssen	AUX						Ind	Sing	3				Pres	Fin
<g/>
.
Auch	auch	ADV													
die	der	DET	Nom	Def			Neut		Plur			Art			
Länder	Land	NOUN	Nom				Neut		Plur						
dürften	dürfen	AUX						Sub	Plur	3				Past	Fin
das	der	DET	Acc	Def			Neut		Sing			Art			
Bedürfnis	Bedürfnis	NOUN	Acc				Neut		Sing						
nach	nach	ADP													
einer	ein	DET	Dat	Ind			Fem		Sing			Art			
Trennung	Trennung	NOUN	Dat				Fem		Sing						
der	der	DET	Gen	Def			Fem		Sing			Art			
Funktion	Funktion	NOUN	Gen				Fem		Sing						
haben	haben	VERB													Inf
<g/>
,
die	der	PRON	Nom				Fem		Sing			Rel			
allein	allein	ADV													
der	der	DET	Dat	Def			Fem		Sing			Art			
Würde	Würde	NOUN	Dat				Fem		Sing						
entspricht	entsprechen	VERB						Ind	Sing	3				Pres	Fin
und	und	CCONJ													
die	der	DET	Nom	Def			Fem		Sing			Art			
einzig	einzig	ADV			Pos										
richtige	richtig	ADJ	Nom		Pos		Fem		Sing						
und	und	CCONJ													
zweckmäßige	zweckmäßig	ADJ	Nom		Pos		Fem		Sing						
Konstruktion	Konstruktion	NOUN	Nom				Fem		Sing						
ist	sein	AUX						Ind	Sing	3				Pres	Fin
<g/>
.
</p>
<p>
Dr.	Dr.	NOUN	Nom				Masc		Sing						
Aigner	Aigner	PROPN	Nom				Masc		Sing						
erinnert	erinnern	VERB						Ind	Sing	3				Pres	Fin
daran	daran	ADV													
<g/>
,
daß	daß	SCONJ													
in	in	ADP													
Linz	Linz	PROPN	Dat				Neut		Sing						
auch	auch	ADV													
die	der	DET	Nom	Def			Masc		Plur			Art			
sozialdemokratischen	sozialdemokratisch	ADJ	Nom		Pos		Masc		Plur						
Vertreter	Vertreter	NOUN	Nom				Masc		Plur						
eine	ein	DET	Acc	Ind			Fem		Sing			Art			
Abänderung	Abänderung	NOUN	Acc				Fem		Sing						
<g/>
,
wie	wie	SCONJ										Int			
sie	sie	PRON	Nom				Fem		Sing	3		Prs			
hier	hier	ADV													
vorgeschlagen	vorschlagen	VERB													Part
wird	werden	AUX						Ind	Sing	3				Pres	Fin
<g/>
,
als	als	ADP													
reformatio	reformatio	X				Yes									
in	in	X				Yes									
peius	peius	X				Yes									
nur	nur	ADV													
unter	unter	ADP													
dringendsten	dringend	ADJ	Dat		Sup		Masc		Plur						
Umständen	Umstand	NOUN	Dat				Masc		Plur						
zugeben	zugeben	VERB													Inf
wollten	wollen	AUX						Ind	Plur	3				Past	Fin
<g/>
.
Jetzt	jetzt	ADV													
haben	haben	AUX						Ind	Plur	3				Pres	Fin
die	der	DET	Nom	Def			Masc		Plur			Art			
Landeshauptmänner	Landeshauptmann	NOUN	Nom				Masc		Plur						
jederzeit	jederzeit	ADV													
die	der	DET	Acc	Def			Fem		Sing			Art			
Möglichkeit	Möglichkeit	NOUN	Acc				Fem		Sing						
auf	auf	ADP													
einheitliche	einheitlich	ADJ	Acc		Pos		Fem		Sing						
Gesetzgebung	Gesetzgebung	NOUN	Acc				Fem		Sing						
hinzuwirken	hinwirken	VERB													Inf
wie	wie	ADP													
eben	eben	ADV													
jetzt	jetzt	ADV													
in	in	ADP													
Linz	Linz	PROPN	Dat				Neut		Sing						
bei	bei	ADP													
der	der	DET	Dat	Def			Fem		Sing			Art			
Getreidebewirtschaftung	Getreidebewirtschaftung	NOUN	Dat				Fem		Sing						
<g/>
.
Abg	Abg	NOUN	Nom				Masc		Sing						
.	.	X													
Leuthner	Leuthner	PROPN	Nom						Sing						
meint	meinen	VERB						Ind	Sing	3				Pres	Fin
<g/>
,
daß	daß	SCONJ													
dies	dieser	PRON	Nom				Neut		Sing			Dem			
in	in	ADP													
Oberösterreich	Oberösterreich	PROPN	Dat				Neut		Sing						
auf	auf	ADP													
persönliche	persönlich	ADJ	Acc		Pos		Fem		Plur						
Eigenschaften	Eigenschaft	NOUN	Acc				Fem		Plur						
des	der	DET	Gen	Def			Masc		Sing			Art			
Landeshauptmannes	Landeshauptmann	NOUN	Gen				Masc		Sing						
zurückzuführen	zurückführen	VERB													Inf
sei	sein	AUX						Sub	Sing	3				Pres	Fin
<g/>
.
Abg	Abg	NOUN	Nom				Masc		Sing						
<g/>
.
Clessin	Clessin	PROPN	Nom				Masc		Sing						
behauptet	behaupten	VERB						Ind	Sing	3				Pres	Fin
<g/>
,
daß	daß	SCONJ													
es	es	PRON	Nom				Neut		Sing	3		Prs			
sehr	sehr	ADV													
schwierig	schwierig	ADV			Pos										
sei	sein	AUX						Sub	Sing	3				Pres	Fin
<g/>
,
