<doc id="bv_doc_id__39" document_title="Protokoll der 4. Sitzung des Subkomitees des Verfassungsausschusses vom 22. Juli 1920" created_not_before="1920-07-22" created_not_after="1920-07-22" creation_year="1920" state_of_correction="created" document_type="Lithographie" text_type="Sitzungsprotokoll" dataset="Sitzungsprotokolle" attrs="word lemma type">
wünschen	VERB	wünschen						Ind	Plur	3				Pres	Fin
zwar	ADV	zwar													
Vertreter	NOUN	Vertreter	Nom				Masc		Plur						
des	DET	der	Gen	Def			Neut		Sing			Art			
Burgenlandes	PROPN	Burgenland	Gen				Neut		Sing						
gehört	VERB	hören													Part
zu	PART	zu													
werden	AUX	werden													Inf
<g/>
,	
doch	CCONJ	doch													
stimmt	VERB	stimmen						Ind	Sing	3				Pres	Fin
der	DET	der	Nom	Def			Masc		Sing			Art			
Ausschuß	NOUN	Ausschuß	Nom				Masc		Sing						
bei	ADP	bei													
<g/>
,	
daß	SCONJ	daß													
hiezu	ADV	hiezu													
keine	DET	kein	Nom				Fem		Sing			Ind			
sachliche	ADJ	sachlich	Nom		Pos		Fem		Sing						
Notwendigkeit	NOUN	Notwendigkeit	Nom				Fem		Sing						
vorliegt	VERB	vorliegen						Ind	Sing	3				Pres	Fin
<g/>
.	
Hingegen	ADV	hingegen													
entwickelt	VERB	entwickeln						Ind	Sing	3				Pres	Fin
sich	PRON	sich	Acc						Sing	3		Prs	Yes		
eine	DET	ein	Nom	Ind			Fem		Sing			Art			
längere	ADJ	lang	Nom		Cmp		Fem		Sing						
Rechselrede	NOUN	Rechselrede	Nom				Fem		Sing						
über	ADP	über													
den	DET	der	Acc	Def			Masc		Sing			Art			
Vorgang	NOUN	Vorgang	Acc				Masc		Sing						
bei	ADP	bei													
der	DET	der	Dat	Def			Fem		Sing			Art			
Teilung	NOUN	Teilung	Dat				Fem		Sing						
Niederösterreichs	PROPN	Niederösterreich	Gen				Neut		Sing						
<g/>
.	
Ein	DET	ein	Nom	Ind			Masc		Sing			Art			
Vorschlag	NOUN	Vorschlag	Nom				Masc		Sing						
Dr.	NOUN	Dr.	Nom				Masc		Sing						
D	X	D													
an	ADP	an													
ne	DET	ne	Acc	Ind			Fem		Sing			Art			
ber	X	ber													
gs	X	gs													
Rjeg	PROPN	Rjeg	Nom				Masc		Sing						
und	CCONJ	und													
das	DET	der	Nom	Def			Neut		Sing			Art			
Burgenland	PROPN	Burgenland	Nom				Neut		Sing						
gemeinsam	ADV	gemeinsam			Pos										
in	ADP	in													
einem	DET	ein	Dat	Ind			Masc		Sing			Art			
Absatz	NOUN	Absatz	Dat				Masc		Sing						
zu	PART	zu													
behandeln	VERB	behandeln													Inf
wird	AUX	werden						Ind	Sing	3				Pres	Fin
abgelehnt	VERB	ablehnen													Part
<g/>
.	
Nach	ADP	nach													
längerer	ADJ	lang	Dat		Cmp		Fem		Sing						
Wechselrede	NOUN	Wechselrede	Dat				Fem		Sing						
<g/>
,	
an	ADP	an													
der	PRON	der	Dat				Fem		Sing			Rel			
sich	PRON	sich	Acc						Sing	3		Prs	Yes		
außer	ADP	außer													
dem	DET	der	Dat	Def			Masc		Sing			Art			
Vorsitzenden	NOUN	vorsitzend	Dat				Masc		Sing						
u.	ADP	u.													
dem	DET	der	Dat	Def			Masc		Sing			Art			
Präsidenten	NOUN	Präsident	Dat				Masc		Sing						
S	PROPN	S													
ei	PROPN	ei													
t2	PROPN	t2	Nom				Masc		Sing						
auch	ADV	auch													
die	DET	der	Nom	Def					Plur			Art			
Abgeordneten	NOUN	abgeordneter	Nom						Plur						
Clessin	PROPN	Clessin	Nom				Masc		Sing						
<g/>
,	
Dr.	NOUN	Dr.	Nom				Masc		Sing						
Danneberg	PROPN	Danneberg	Nom				Masc		Sing						
und	CCONJ	und													
Dr.	NOUN	Dr.	Nom				Masc		Sing						
Seipel	PROPN	Seipel	Nom				Masc		Sing						
beteiligen	VERB	beteiligen						Ind	Plur	3				Pres	Fin
<g/>
,	
wird	AUX	werden						Ind	Sing	3				Pres	Fin
in	ADP	in													
Absatz	NOUN	Absatz	Dat				Masc		Sing						
2	NUM	2													
des	DET	der	Gen	Def			Masc		Sing			Art			
Artikels	NOUN	Artikel	Gen				Masc		Sing						
2	NUM	2													
das	DET	der	Nom	Def			Neut		Sing			Art			
mund	NOUN	Mund	Nom				Neut		Sing						
Hiengestrichen	NOUN	Hiengestrichen	Nom				Neut		Sing						
<g/>
,	
so	ADV	so													
daß	SCONJ	daß													
er	PRON	er	Nom				Masc		Sing	3		Prs			
mit	ADP	mit													
den	DET	der	Dat	Def			Masc		Plur			Art			
Horten	NOUN	Hortus	Dat				Masc		Plur						
<g/>
»	
firel	PROPN	Firel	Nom						Sing						
und	CCONJ	und													
Vararlbergschließt	PROPN	Vararlbergschließen	Nom						Sing						
<g/>
;	
dem	DET	der	Dat	Def			Masc		Sing			Art			
Artikel	NOUN	Artikel	Dat				Masc		Sing						
3	NUM	3													
wird	AUX	werden						Ind	Sing	3				Pres	Fin
als	ADP	als													
letzter	ADJ	letzter	Nom		Pos		Masc		Sing						
Absatz	NOUN	Absatz	Nom				Masc		Sing						
folgendes	PRON	folgender	Nom				Neut		Sing			Ind			
gemäß	ADP	gemäß													
eines	DET	ein	Gen	Ind			Masc		Sing			Art			
Verschlages	NOUN	Verschlag	Gen				Masc		Sing						
Hrof	PROPN	Hrof	Nom						Sing						
<g/>
.	
Dr.	NOUN	Dr.	Nom				Masc		Sing						
kel	PROPN	kel	Nom				Masc		Sing						
s	PROPN	s	Nom				Masc		Sing						
ens	PROPN	ens	Nom				Masc		Sing						
hinzugefügt	VERB	hinzufügen													Part
<g/>
:	
<g/>
»	
<g/>
(	
3	NUM	3													
<g/>
)	
Ein	DET	ein	Nom	Ind			Neut		Sing			Art			
selbständiges	ADJ	selbständig	Nom		Pos		Neut		Sing						
Land	NOUN	Land	Nom				Neut		Sing						
Wien	PROPN	Wien	Nom				Neut		Sing						
kann	AUX	können						Ind	Sing	3				Pres	Fin
gebildet	VERB	bilden													Part
werden	AUX	werden													Inf
<g/>
.	
durch	ADP	durch													
Beschluß	NOUN	Beschluß	Acc				Masc		Sing						
des	DET	der	Gen	Def			Neut		Sing			Art			
Wiener	ADJ	Wiener			Pos										
Gemeindezglgs	NOUN	Gemeindezglgs	Gen				Neut		Sing						
und	CCONJ	und													
ein	DET	ein	Acc	Ind			Neut		Sing			Art			
mil	NOUN	Mil					Masc								
ihm	PRON	ihm	Dat				Masc		Sing	3		Prs			
übereinstimmendes	ADJ	übereinstimmend	Acc		Pos		Neut		Sing						
Gegetz	NOUN	Gegetz	Acc				Neut		Sing						
des	DET	der	Gen	Def			Neut		Sing			Art			
Landes	NOUN	Land	Gen				Neut		Sing						
Niederöaterreich	PROPN	Niederöaterreich	Nom				Neut		Sing						
<g/>
.	
<g/>
«	
Die	DET	der	Nom	Def			Fem		Sing			Art			
systematische	ADJ	systematisch	Nom		Pos		Fem		Sing						
Eingliederung	NOUN	Eingliederung	Nom				Fem		Sing						
in	ADP	in													
den	DET	der	Acc	Def			Masc		Sing			Art			
Artikel	NOUN	Artikel	Acc				Masc		Sing						
3	NUM	3													
erfolgte	VERB	erfolgen						Ind	Sing	3				Past	Fin
<g/>
,	
da	SCONJ	da													
es	PRON	es	Nom				Neut		Sing	3		Prs			
sich	PRON	sich	Acc						Sing	3		Prs	Yes		
um	ADP	um													
eine	DET	ein	Acc	Ind			Fem		Sing			Art			
Ausnahme	NOUN	Ausnahme	Acc				Fem		Sing						
von	ADP	von													
der	DET	der	Dat	Def			Fem		Sing			Art			
allgemeinen	ADJ	allgemein	Dat		Pos		Fem		Sing						
Regel	NOUN	Regel	Dat				Fem		Sing						
für	ADP	für													
die	DET	der	Acc	Def			Fem		Sing			Art			
Bildung	NOUN	Bildung	Acc				Fem		Sing						
neuer	ADJ	neu	Gen		Pos		Neut		Plur						
Länder	NOUN	Land	Gen				Neut		Plur						
handelt	VERB	handeln						Ind	Sing	3				Pres	Fin
<g/>
,	
Präsident	NOUN	Präsident	Nom				Masc		Sing						
seitz	PROPN	seitz	Nom				Masc		Sing						
bemerkt	VERB	bemerken						Ind	Sing	3				Pres	Fin
jedoch	ADV	jedoch													
<g/>
,	
daß	SCONJ	daß													
eine	DET	ein	Nom	Ind			Fem		Sing			Art			
bindende	ADJ	bindend	Nom		Pos		Fem		Sing						
Erklärung	NOUN	Erklärung	Nom				Fem		Sing						
vor	ADP	vor													
Rücksprache	NOUN	Rücksprache	Dat				Fem		Sing						
mit	ADP	mit													
dem	DET	der	Dat	Def			Masc		Sing			Art			
Bürgermeister	NOUN	Bürgermeister	Dat				Masc		Sing						
von	ADP	von													
Hien	PROPN	Hien	Dat				Neut		Sing						
nicht	PART	nicht													
abgegeben	VERB	abgeben													Part
werden	AUX	werden													Inf
kann	AUX	können						Ind	Sing	3				Pres	Fin
<g/>
.	
Auch	ADV	auch													
wird	AUX	werden						Ind	Sing	3				Pres	Fin
<g/>
.	
<g/>
»	
ie	X	ie													
Dr.	NOUN	Dr.	Nom				Masc		Sing						
Da	SCONJ	da													
n	X	n													
ne	DET	ne	Nom	Ind			Fem		Sing			Art			
ber	PROPN	ber	Nom				Masc		Sing						
g	X	g													
mitteilt	VERB	mitteilen						Ind	Sing	3				Pres	Fin
<g/>
,	
der	DET	der	Nom	Def			Masc		Sing			Art			
Hiener	ADJ	Hiener			Pos										
Gemeinderat	NOUN	Gemeinderat	Nom				Masc		Sing						
über	ADP	über													
die	DET	der	Acc	Def			Fem		Sing			Art			
Angelegenheit	NOUN	Angelegenheit	Acc				Fem		Sing						
am	ADP	an	Dat				Masc		Sing						
kommenden	ADJ	kommend	Dat		Pos		Masc		Sing						
Freitag	NOUN	Freitag	Dat				Masc		Sing						
eine	DET	ein	Acc	Ind			Fem		Sing			Art			
Plenarsitzung	NOUN	Plenarsitzung	Acc				Fem		Sing						
abhalten	VERB	abhalten													Inf
<g/>
.	
Auf	ADP	auf													
Antrag	NOUN	Antrag	Acc				Masc		Sing						
des	DET	der	Gen	Def			Masc		Sing			Art			
Letzteren	NOUN	Letzteren	Gen				Masc		Sing						
erhält	VERB	erhalten						Ind	Sing	3				Pres	Fin
Absatz	NOUN	Absatz	Nom				Masc		Sing						
2	NUM	2													
des	DET	der	Gen	Def			Masc		Sing			Art			
Artikels	NOUN	Artikel	Gen				Masc		Sing						
3	NUM	3													
<g/>
à	
folgende	ADJ	folgend	Acc		Pos		Fem		Sing						
Fassung	NOUN	Fassung	Acc				Fem		Sing						
<g/>
;	
<g/>
»	
<g/>
(	
2	NUM	2													
<g/>
)	
Innerhalb	ADP	innerhalb													
der	DET	der	Gen	Def			Fem		Plur			Art			
Granzen	NOUN	Granze	Gen				Fem		Plur						
des	DET	der	Gen	Def			Masc		Sing			Art			
Bundes3	NOUN	Bundes3	Gen				Masc		Sing						
dürfen	AUX	dürfen						Ind	Plur	3				Pres	Fin
keinerlei	DET	keinerlei										Ind			
Zwischenzellinien	NOUN	Zwischenzellinie	Nom				Fem		Plur						
oder	CCONJ	oder													
senstige	ADJ	senstig	Nom		Pos		Fem		Plur						
Verkehrsbeschränkungen	NOUN	Verkehrsbeschränkung	Nom				Fem		Plur						
errichtet	VERB	errichten													Part
werden	AUX	werden													Inf
<g/>
.	
<g/>
«	
Zu	ADP	zu													
diesem	DET	dieser	Dat				Masc		Sing			Dem			
Beschluß	NOUN	Beschluß	Dat				Masc		Sing						
verliest	VERB	verliest						Ind	Sing	3				Pres	Fin
Hin	PROPN	Hin	Nom						Sing						
.	X	.													
Rat	NOUN	Rat	Nom				Masc		Sing						
Dr.	NOUN	Dr.	Nom				Masc		Sing						
Froehi	PROPN	Froehi	Nom				Masc		Sing						
ch	PROPN	ch	Nom				Masc		Sing						
die	DET	der	Acc	Def			Fem		Sing			Art			
in	ADP	in													
Auseicht	NOUN	Auseicht	Acc				Fem		Sing						
genemmene	ADJ	genemmen	Acc		Pos		Fem		Sing						
Uebergangsbestimmung	NOUN	Uebergangsbestimmung	Acc				Fem		Sing						
<g/>
?	
§	NOUN	§	Nom				Masc		Sing						
12.	NUM	12.													
Alle	DET	aller	Nom				Fem		Plur			Ind			
Maßnahmen	NOUN	Maßnahme	Nom				Fem		Plur						
insbesondere	ADV	insbesondere													
Beschränkungen	NOUN	Beschränkung	Nom				Fem		Plur						
oder	CCONJ	oder													
Erschwerungen	NOUN	Erschwerung	Nom				Fem		Plur						
des	DET	der	Gen	Def			Masc		Sing			Art			
Verkehrs	NOUN	Verkehr	Gen				Masc		Sing						
von	ADP	von													
Personen	NOUN	Person	Dat				Fem		Plur						
oder	CCONJ	oder													
Haren	NOUN	Haren	Dat				Neut		Plur						
innerhalb	ADP	innerhalb													
des	DET	der	Gen	Def			Neut		Sing			Art			
Bundesgebietes	NOUN	Bundesgebiet	Gen				Neut		Sing						
<g/>
,	
welche	PRON	welcher	Nom				Fem		Plur			Rel			
mit	ADP	mit													
den	DET	der	Dat	Def			Masc		Plur			Art			
in	ADP	in													
den	DET	der	Dat	Def			Neut		Plur			Art			
Verfassungsgesetzen	NOUN	Verfassungsgesetz	Dat				Neut		Plur						
enthaltenen	ADJ	enthalten	Dat		Pos		Masc		Plur						
Grundsätzen	NOUN	Grundsatz	Dat				Masc		Plur						
in	ADP	in													
Widerspruch	NOUN	Widerspruch	Dat				Masc		Sing						
stehen	VERB	stehen						Ind	Plur	3				Pres	Fin
<g/>
,	
treten	VERB	treten						Ind	Plur	3				Pres	Fin
<g/>
,	
soferne	SCONJ	soferne													
solche	DET	solcher	Nom				Fem		Plur			Ind			
Vorschriften	NOUN	Vorschrift	Nom				Fem		Plur						
nicht	PART	nicht													
schon	ADV	schon													
früher	ADV	früh			Cmp										
ausdrücklich	ADV	ausdrücklich			Pos										
aufgehrben	VERB	aufhrben													Part
werden	AUX	werden						Ind	Plur	3				Pres	Fin
<g/>
,	
spätestens	ADV	spätestens													
mit	ADP	mit													
l.	ADJ	l.	Dat		Pos		Masc		Sing						
März	NOUN	März	Dat				Masc		Sing						
1920	NUM	1920													
außer	ADP	außer													
Kraft	NOUN	Kraft	Dat				Fem		Sing						
<g/>
.	
<g/>
«	
Staatssekretär	NOUN	Staatssekretär	Nom				Masc		Sing						
Prof.	NOUN	Prof.	Nom				Masc		Sing						
Dr.	NOUN	Dr.	Nom				Masc		Sing						
Mayr	PROPN	Mayr	Nom				Masc		Sing						
behält	VERB	behalten						Ind	Sing	3				Pres	Fin
sich	PRON	sich	Dat						Sing	3		Prs	Yes		
vordaß	NOUN	vordaß	Dat				Masc		Sing						
auch	ADV	auch													
der	DET	der	Nom	Def			Masc		Sing			Art			
Minderheitsantrag	NOUN	Minderheitsantrag	Nom				Masc		Sing						
Pink	PROPN	Pink	Nom						Sing						
vor	ADP	vor													
dem	DET	der	Dat	Def			Masc		Sing			Art			
Ausschuß	NOUN	Ausschuß	Dat				Masc		Sing						
zur	ADP	zu	Dat				Fem		Sing						
Abstimmung	NOUN	Abstimmung	Dat				Fem		Sing						
gebracht	VERB	bringen													Part
wird	AUX	werden						Ind	Sing	3				Pres	Fin
<g/>
.	
Dr.	NOUN	Dr.	Nom				Masc		Sing						
Ba	PROPN	Ba	Nom				Masc		Sing						
üer	PROPN	üer	Nom				Masc		Sing						
stellt	VERB	stellen						Ind	Sing	3				Pres	Fin
sodann	ADV	sodann													
fest	ADV	fest													
<g/>
,	
daß	SCONJ	daß													
bis	ADP	bis													
einschließ	NOUN	Einschließ	Acc				Masc		Sing						
lich	DET	lich										Ind			
Artikel	NOUN	Artikel	Nom				Masc		Sing						
6	NUM	6													
a	NUM	a													
keine	DET	kein	Acc				Fem		Sing			Ind			
Einwendung	NOUN	Einwendung	Acc				Fem		Sing						
erheben	VERB	erheben													Inf
wird	AUX	werden						Ind	Sing	3				Pres	Fin
<g/>
,	
erst	ADV	erst													
über	ADP	über													
den	DET	der	Acc	Def			Masc		Sing			Art			
ersten	ADJ	erster	Acc		Pos		Masc		Sing						
Satz	NOUN	Satz	Acc				Masc		Sing						
des	DET	der	Gen	Def			Masc		Sing			Art			
Artikels	NOUN	Artikel	Gen				Masc		Sing						
1d	NUM	1d													
wird	AUX	werden						Ind	Sing	3				Pres	Fin
der	DET	der	Nom	Def			Masc		Sing			Art			
Ausschuß	NOUN	Ausschuß	Nom				Masc		Sing						
abzustimmen	VERB	abstimmen													Inf
haben	AUX	haben													Inf
<g/>
.	
Die	DET	der	Nom	Def			Masc		Plur			Art			
ersten	ADJ	erster	Nom		Pos		Masc		Plur						
drei	NUM	drei													
Puakte	NOUN	Puakt	Nom				Masc		Plur						
erfahren	VERB	erfahren						Ind	Plur	3				Pres	Fin
keine	DET	kein	Acc				Fem		Sing			Ind			
Aenderung	NOUN	Aenderung	Acc				Fem		Sing						
<g/>
.	
Nach	ADP	nach													
dem	DET	der	Dat	Def			Neut		Sing			Art			
Hart	X	Hart													
<g/>
»	
Länder	NOUN	Land	Dat				Neut		Sing						
<g/>
,	
des	DET	der	Gen	Def			Masc		Sing			Art			
4.	ADJ	4.	Gen		Pos		Masc		Sing						
Pinktes	NOUN	Pinktes	Gen				Masc		Sing						
münscht	VERB	münschen						Ind	Sing	3				Pres	Fin
Dr.	NOUN	Dr.	Nom				Masc		Sing						
Danne	PROPN	Danne	Nom				Masc		Sing						
ber	PROPN	Ber	Nom				Masc		Sing						
&	CCONJ	&													
die	DET	der	Acc	Def					Plur			Art			
Korte	NOUN	Korte	Acc				Fem		Sing						
und	CCONJ	und													
Gemrinden-	NOUN	Gemrinden-	Acc				Neut		Plur						
eingefügt	VERB	einfügen													Part
<g/>
.	
Auf	ADP	auf													
Antrag	NOUN	Antrag	Acc				Masc		Sing						
des	DET	der	Gen	Def			Masc		Sing			Art			
Varsitzenden	NOUN	Varsitzenden	Gen				Masc		Sing						
wird	AUX	werden						Ind	Sing	3				Pres	Fin
jedoch	ADV	jedoch													
Rynkt	PROPN	Rynkt	Nom				Masc		Sing						
3	NUM	3													
nach	ADP	nach													
dem	DET	der	Dat	Def			Neut		Sing			Art			
Wort	NOUN	Wort	Dat				Neut		Sing						
<g/>
»	
Menopolwesergeschlossen	NOUN	Menopolwesergeschlossen	Nom				Masc		Plur						
und	CCONJ	und													
der	DET	der	Nom	Def			Masc		Sing			Art			
Anschluß	NOUN	Anschluß	Nom				Masc		Sing						
eines	DET	ein	Gen	Ind			Masc		Sing			Art			
eigenen	ADJ	eigen	Gen		Pos		Masc		Sing						
Artikels	NOUN	Artikel	Gen				Masc		Sing						
beschlossen	VERB	beschließen													Part
<g/>
.	
Ueber	ADV	Ueber													
die	DET	der	Nom	Def			Fem		Sing			Art			
Fassung	NOUN	Fassung	Nom				Fem		Sing						
bestehen	VERB	bestehen						Ind	Plur	3				Pres	Fin
Meinungsverschiedenheiten	NOUN	Meinungsverschiedenheit	Nom				Fem		Plur						
<g/>
.	
da	SCONJ	da													
dis	ADJ	dis	Nom		Pos		Fem		Sing						
Mehrzahl	NOUN	Mehrzahl	Nom				Fem		Sing						
sich	PRON	sich	Acc						Sing	3		Prs	Yes		
gegen	ADP	gegen													
eine	DET	ein	Acc	Ind			Fem		Sing			Art			
Aufnahme	NOUN	Aufnahme	Acc				Fem		Sing						
allzu	PART	allzu													
ausführlicher	ADJ	ausführlich	Gen		Pos		Fem		Plur						
Tinzelheiten	NOUN	Tinzelheit	Gen				Fem		Plur						
ausspricht	VERB	aussprechen						Ind	Sing	3				Pres	Fin
<g/>
.	
Würdchdie	NOUN	Würdchdie	Nom				Masc		Plur						
finanziellenBestimmungen	NOUN	finanziellenBestimmung	Nom				Fem		Plur						
in	ADP	in													
das	DET	der	Acc	Def			Neut		Sing			Art			
Verfassungsgesetz	NOUN	Verfassungsgesetz	Acc				Neut		Sing						
aufgenommen	VERB	aufnehmen													Part
werden	AUX	werden													Inf
<g/>
,	
so	ADV	so													
müßte	AUX	müssen						Sub	Sing	3				Past	Fin
es	PRON	es	Nom				Neut		Sing	3		Prs			
ausserordentlich	ADV	ausserordentlich			Pos										
mit	ADP	mit													
Detarls	PROPN	Detarls	Dat						Sing						
belastet	VERB	belasten													Part
werden	AUX	werden													Inf
<g/>
.	
Bei	ADP	bei													
den	DET	der	Dat	Def			Fem		Plur			Art			
Beratungen	NOUN	Beratung	Dat				Fem		Plur						
behälft	VERB	behalfen						Ind	Sing	3				Pres	Fin
man	PRON	man	Nom						Sing			Ind			
sich	PRON	sich	Acc						Sing	3		Prs	Yes		
mit	ADP	mit													
kurzen	ADJ	kurz	Dat		Pos		Masc		Plur						
Ausdrücken	NOUN	Ausdruck	Dat				Masc		Plur						
<g/>
;	
im	ADP	in	Dat				Neut		Sing						
Gesetz	NOUN	Gesetz	Dat				Neut		Sing						
